subset,folder,file,cls,onset,offset
train,train2,train_31689.wav,0.0,0.003,9.99675
train,train2,train_31690.wav,40.0,4.672,8.092
train,train2,train_31691.wav,38.0,3.3228125,4.3228125
train,train2,train_31692.wav,38.0,0.2535,1.6135
train,train2,train_31693.wav,26.0,4.8835,7.4835
train,train2,train_31694.wav,21.0,0.80275,1.60275
train,train2,train_31695.wav,26.0,0.0733125,5.0733125
train,train2,train_31696.wav,15.0,6.8033125,8.2833125
train,train2,train_31697.wav,39.0,0.784375,9.104375
train,train2,train_31698.wav,18.0,0.000375,9.994125
train,train2,train_31699.wav,8.0,0.763125,8.963125
train,train2,train_31700.wav,34.0,0.0010625,9.9948125
train,train2,train_31701.wav,39.0,0.2591875,9.5391875
train,train2,train_31702.wav,35.0,9.2811875,9.9811875
train,train2,train_31703.wav,0.0,0.0053125,9.9990625
train,train2,train_31704.wav,14.0,3.2379375,5.2379375
train,train2,train_31705.wav,39.0,3.384,4.924
train,train2,train_31706.wav,32.0,6.7215625,8.3415625
train,train2,train_31707.wav,40.0,0.0015,9.99525
train,train2,train_31708.wav,17.0,0.0003125,9.9940625
train,train2,train_31709.wav,5.0,0.003875,9.997625
train,train2,train_31710.wav,17.0,1.3895,9.7895
train,train2,train_31711.wav,8.0,0.4225,6.0225
train,train2,train_31712.wav,26.0,1.083,5.083
train,train2,train_31713.wav,25.0,1.2799375,2.9999375
train,train2,train_31714.wav,34.0,3.078375,7.358375
train,train2,train_31715.wav,33.0,0.759625,2.179625
train,train2,train_31716.wav,39.0,5.885875,7.325875
train,train2,train_31717.wav,30.0,0.0011875,9.9949375
train,train2,train_31718.wav,40.0,0.004375,9.998125
train,train2,train_31719.wav,37.0,1.879625,6.679625
train,train2,train_31720.wav,20.0,0.7533125,9.6933125
train,train2,train_31721.wav,2.0,0.2675,8.6675
train,train2,train_31722.wav,20.0,2.5103125,3.0103125
train,train2,train_31723.wav,1.0,0.0014375,9.9951875
train,train2,train_31724.wav,20.0,1.7703125,9.2903125
train,train2,train_31725.wav,17.0,0.003,9.99675
train,train2,train_31726.wav,32.0,1.073625,5.873625
train,train2,train_31727.wav,4.0,5.7796875,8.4196875
train,train2,train_31728.wav,6.0,0.369125,7.189125
train,train2,train_31729.wav,2.0,4.934125,7.774125
train,train2,train_31730.wav,33.0,7.859,8.459
train,train2,train_31731.wav,32.0,1.551,8.151
train,train2,train_31732.wav,2.0,0.4735,9.9935
train,train2,train_31733.wav,22.0,0.369,2.649
train,train2,train_31734.wav,34.0,0.005125,9.998875
train,train2,train_31735.wav,40.0,0.0044375,9.9981875
train,train2,train_31736.wav,15.0,0.00075,9.9945
train,train2,train_31737.wav,8.0,1.391375,8.391375
train,train2,train_31738.wav,16.0,8.8045,9.1445
train,train2,train_31739.wav,37.0,5.84925,8.44925
train,train2,train_31740.wav,33.0,8.311125,9.111125
train,train2,train_31741.wav,27.0,3.2086875,5.9886875
train,train2,train_31742.wav,23.0,0.1265,2.9065
train,train2,train_31743.wav,14.0,4.40225,6.40225
train,train2,train_31744.wav,3.0,2.311125,3.251125
train,train2,train_31745.wav,30.0,6.191,7.431
train,train2,train_31746.wav,10.0,2.355125,3.855125
train,train2,train_31747.wav,34.0,1.2785,6.1185
train,train2,train_31748.wav,18.0,3.196875,7.516875
train,train2,train_31749.wav,14.0,0.00275,9.9965
train,train2,train_31750.wav,36.0,0.0043125,9.9980625
train,train2,train_31751.wav,25.0,1.915125,3.715125
train,train2,train_31752.wav,26.0,0.0024375,9.9961875
train,train2,train_31753.wav,1.0,0.6925625,9.0925625
train,train2,train_31754.wav,2.0,4.171375,4.951375
train,train2,train_31755.wav,1.0,0.00575,9.9995
train,train2,train_31756.wav,38.0,5.602,7.722
train,train2,train_31757.wav,17.0,0.0053125,9.9990625
train,train2,train_31758.wav,18.0,2.5335625,7.5335625
train,train2,train_31759.wav,25.0,7.0361875,8.2361875
train,train2,train_31760.wav,28.0,3.3394375,9.1594375
train,train2,train_31761.wav,29.0,2.3410625,4.9410625
train,train2,train_31762.wav,17.0,0.4704375,9.9104375
train,train2,train_31763.wav,23.0,3.083875,7.563875
train,train2,train_31764.wav,34.0,2.0656875,9.3856875
train,train2,train_31765.wav,10.0,2.80125,7.26125
train,train2,train_31766.wav,3.0,5.678375,6.138375
train,train2,train_31767.wav,8.0,0.6749375,9.2549375
train,train2,train_31768.wav,12.0,3.2559375,8.7959375
train,train2,train_31769.wav,4.0,4.3673125,4.7673125
train,train2,train_31770.wav,2.0,1.810375,4.790375
train,train2,train_31771.wav,29.0,6.658875,7.378875
train,train2,train_31772.wav,20.0,7.2749375,8.4749375
train,train2,train_31773.wav,6.0,1.5359375,5.0359375
train,train2,train_31774.wav,36.0,0.001,9.99475
train,train2,train_31775.wav,4.0,0.358,9.158
train,train2,train_31776.wav,13.0,2.3753125,4.1353125
train,train2,train_31777.wav,9.0,4.13025,8.27025
train,train2,train_31778.wav,36.0,0.0035,9.99725
train,train2,train_31779.wav,30.0,0.0045625,9.9983125
train,train2,train_31780.wav,26.0,1.9795,3.2395
train,train2,train_31781.wav,17.0,0.0014375,9.9951875
train,train2,train_31782.wav,32.0,6.7021875,9.0421875
train,train2,train_31783.wav,17.0,0.0955625,7.4155625
train,train2,train_31784.wav,15.0,7.38225,9.34225
train,train2,train_31785.wav,22.0,1.242625,7.842625
train,train2,train_31786.wav,19.0,1.2073125,3.4273125
train,train2,train_31787.wav,3.0,4.55975,4.93975
train,train2,train_31788.wav,1.0,1.24675,9.76675
train,train2,train_31789.wav,8.0,0.004375,9.998125
train,train2,train_31790.wav,35.0,9.0980625,9.4780625
train,train2,train_31791.wav,20.0,3.1771875,3.5771875
train,train2,train_31792.wav,8.0,0.5203125,9.8603125
train,train2,train_31793.wav,33.0,9.150125,9.850125
train,train2,train_31794.wav,0.0,0.0055625,9.9993125
train,train2,train_31795.wav,38.0,1.16475,6.42475
train,train2,train_31796.wav,39.0,8.01825,9.41825
train,train2,train_31797.wav,30.0,0.001625,9.995375
train,train2,train_31798.wav,39.0,4.8955,6.1755
train,train2,train_31799.wav,29.0,0.681125,3.181125
train,train2,train_31800.wav,35.0,8.848375,9.708375
train,train2,train_31801.wav,0.0,1.7725,9.3725
train,train2,train_31802.wav,3.0,7.336375,8.316375
train,train2,train_31803.wav,11.0,0.7631875,3.2431875
train,train2,train_31804.wav,0.0,3.7665,6.9065
train,train2,train_31805.wav,8.0,1.7945625,8.0145625
train,train2,train_31806.wav,15.0,8.2980625,8.7580625
train,train2,train_31807.wav,3.0,0.0005,9.99425
train,train2,train_31808.wav,22.0,4.76025,7.16025
train,train2,train_31809.wav,18.0,1.764375,7.364375
train,train2,train_31810.wav,19.0,4.3966875,6.9966875
train,train2,train_31811.wav,0.0,0.0058125,9.9995625
train,train2,train_31812.wav,6.0,4.5575625,9.7375625
train,train2,train_31813.wav,37.0,1.992,9.412
train,train2,train_31814.wav,4.0,2.0458125,3.7258125
train,train2,train_31815.wav,5.0,0.00575,9.9995
train,train2,train_31816.wav,20.0,1.46125,3.82125
train,train2,train_31817.wav,8.0,4.4003125,8.9003125
train,train2,train_31818.wav,34.0,0.0003125,9.9940625
train,train2,train_31819.wav,2.0,0.0015625,9.9953125
train,train2,train_31820.wav,8.0,1.4516875,7.9516875
train,train2,train_31821.wav,40.0,3.927625,5.227625
train,train2,train_31822.wav,17.0,3.208,9.228
train,train2,train_31823.wav,33.0,0.415,9.155
train,train2,train_31824.wav,18.0,0.005375,9.999125
train,train2,train_31825.wav,38.0,5.7845625,9.8445625
train,train2,train_31826.wav,26.0,0.0034375,9.9971875
train,train2,train_31827.wav,3.0,4.2954375,5.7754375
train,train2,train_31828.wav,21.0,6.996375,8.756375
train,train2,train_31829.wav,40.0,1.8273125,2.2873125
train,train2,train_31830.wav,39.0,0.514375,9.054375
train,train2,train_31831.wav,36.0,0.3396875,1.2996875
train,train2,train_31832.wav,27.0,3.0236875,9.6236875
train,train2,train_31833.wav,25.0,4.4029375,5.6029375
train,train2,train_31834.wav,12.0,2.9548125,5.2948125
train,train2,train_31835.wav,22.0,0.7169375,2.4169375
train,train2,train_31836.wav,23.0,1.8364375,2.5564375
train,train2,train_31837.wav,18.0,1.0404375,9.5804375
train,train2,train_31838.wav,22.0,2.713375,7.753375
train,train2,train_31839.wav,12.0,0.989625,4.589625
train,train2,train_31840.wav,8.0,0.134875,9.474875
train,train2,train_31841.wav,18.0,5.7759375,9.5759375
train,train2,train_31842.wav,36.0,0.00575,9.9995
train,train2,train_31843.wav,12.0,4.811125,8.211125
train,train2,train_31844.wav,31.0,0.2040625,2.5240625
train,train2,train_31845.wav,13.0,1.48175,6.28175
train,train2,train_31846.wav,20.0,7.9845625,8.4445625
train,train2,train_31847.wav,33.0,7.6758125,8.6758125
train,train2,train_31848.wav,22.0,7.3260625,9.4260625
train,train2,train_31849.wav,8.0,2.8444375,8.9044375
train,train2,train_31850.wav,26.0,0.0049375,9.9986875
train,train2,train_31851.wav,30.0,0.8224375,1.2624375
train,train2,train_31852.wav,9.0,3.1005625,9.9005625
train,train2,train_31853.wav,6.0,1.5995,8.1995
train,train2,train_31854.wav,4.0,0.479375,3.139375
train,train2,train_31855.wav,36.0,1.113625,1.453625
train,train2,train_31856.wav,36.0,4.1755,6.1355
train,train2,train_31857.wav,1.0,0.004875,9.998625
train,train2,train_31858.wav,34.0,6.027875,9.087875
train,train2,train_31859.wav,26.0,4.0191875,7.7991875
train,train2,train_31860.wav,6.0,0.0,9.99375
train,train2,train_31861.wav,8.0,0.0005,9.99425
train,train2,train_31862.wav,34.0,0.7049375,9.3049375
train,train2,train_31863.wav,6.0,0.0044375,9.9981875
train,train2,train_31864.wav,29.0,0.4934375,9.6334375
train,train2,train_31865.wav,32.0,1.1320625,1.9320625
train,train2,train_31866.wav,34.0,8.936125,9.516125
train,train2,train_31867.wav,0.0,0.00575,9.9995
train,train2,train_31868.wav,32.0,3.916625,4.736625
train,train2,train_31869.wav,37.0,0.9475,9.4675
train,train2,train_31870.wav,21.0,6.39425,9.61425
train,train2,train_31871.wav,8.0,2.71025,9.71025
train,train2,train_31872.wav,36.0,2.72925,6.82925
train,train2,train_31873.wav,31.0,0.5669375,9.9069375
train,train2,train_31874.wav,6.0,0.9880625,7.7480625
train,train2,train_31875.wav,9.0,3.253125,9.733125
train,train2,train_31876.wav,8.0,0.0021875,9.9959375
train,train2,train_31877.wav,27.0,6.112625,7.072625
train,train2,train_31878.wav,26.0,0.2451875,4.9251875
train,train2,train_31879.wav,3.0,1.793,2.113
train,train2,train_31880.wav,12.0,3.6535625,6.5335625
train,train2,train_31881.wav,40.0,5.95225,7.83225
train,train2,train_31882.wav,12.0,1.37525,3.49525
train,train2,train_31883.wav,13.0,3.4903125,4.1503125
train,train2,train_31884.wav,30.0,0.5326875,5.2326875
train,train2,train_31885.wav,3.0,7.7479375,9.0879375
train,train2,train_31886.wav,3.0,1.052125,1.692125
train,train2,train_31887.wav,15.0,1.90375,3.76375
train,train2,train_31888.wav,29.0,0.1116875,9.8516875
train,train2,train_31889.wav,29.0,5.9815625,7.5415625
train,train2,train_31890.wav,35.0,3.0984375,3.9184375
train,train2,train_31891.wav,36.0,0.352625,8.592625
train,train2,train_31892.wav,10.0,5.7255625,9.5455625
train,train2,train_31893.wav,8.0,1.9174375,7.8774375
train,train2,train_31894.wav,6.0,2.3358125,5.2358125
train,train2,train_31895.wav,11.0,0.00225,9.996
train,train2,train_31896.wav,35.0,7.03825,7.37825
train,train2,train_31897.wav,33.0,5.8441875,6.2441875
train,train2,train_31898.wav,36.0,0.001875,9.995625
train,train2,train_31899.wav,2.0,0.006125,9.999875
train,train2,train_31900.wav,25.0,0.816,3.396
train,train2,train_31901.wav,30.0,0.0031875,9.9969375
train,train2,train_31902.wav,16.0,8.0325,8.9125
train,train2,train_31903.wav,24.0,6.9200625,8.2600625
train,train2,train_31904.wav,32.0,3.8235,8.6235
train,train2,train_31905.wav,20.0,0.0429375,7.7629375
train,train2,train_31906.wav,13.0,0.0061875,9.9999375
train,train2,train_31907.wav,15.0,5.626,6.066
train,train2,train_31908.wav,29.0,8.4203125,9.2203125
train,train2,train_31909.wav,10.0,0.0039375,9.9976875
train,train2,train_31910.wav,36.0,1.770625,3.270625
train,train2,train_31911.wav,34.0,0.903875,1.663875
train,train2,train_31912.wav,37.0,5.2906875,7.4906875
train,train2,train_31913.wav,14.0,0.00375,9.9975
train,train2,train_31914.wav,34.0,4.082875,5.842875
train,train2,train_31915.wav,30.0,0.0025,9.99625
train,train2,train_31916.wav,14.0,2.273125,9.973125
train,train2,train_31917.wav,29.0,6.2014375,7.4814375
train,train2,train_31918.wav,0.0,0.037375,7.157375
train,train2,train_31919.wav,20.0,0.004,9.99775
train,train2,train_31920.wav,2.0,2.067625,3.227625
train,train2,train_31921.wav,33.0,1.3630625,8.2230625
train,train2,train_31922.wav,0.0,2.05125,2.73125
train,train2,train_31923.wav,39.0,1.12725,2.12725
train,train2,train_31924.wav,15.0,2.5798125,4.5398125
train,train2,train_31925.wav,37.0,3.1550625,5.5550625
train,train2,train_31926.wav,2.0,0.67275,9.47275
train,train2,train_31927.wav,39.0,2.6100625,4.3500625
train,train2,train_31928.wav,36.0,0.0009375,9.9946875
train,train2,train_31929.wav,38.0,3.471875,7.671875
train,train2,train_31930.wav,31.0,0.001625,9.995375
train,train2,train_31931.wav,34.0,0.000625,9.994375
train,train2,train_31932.wav,32.0,5.59475,6.99475
train,train2,train_31933.wav,39.0,0.001125,9.994875
train,train2,train_31934.wav,1.0,0.0026875,9.9964375
train,train2,train_31935.wav,15.0,8.4741875,9.2741875
train,train2,train_31936.wav,30.0,0.033125,4.533125
train,train2,train_31937.wav,2.0,7.309625,8.049625
train,train2,train_31938.wav,20.0,2.9308125,4.5508125
train,train2,train_31939.wav,26.0,0.7724375,6.9724375
train,train2,train_31940.wav,22.0,4.85825,7.67825
train,train2,train_31941.wav,25.0,1.8758125,3.2758125
train,train2,train_31942.wav,23.0,7.5304375,8.3104375
train,train2,train_31943.wav,4.0,2.727,4.527
train,train2,train_31944.wav,32.0,2.2445,3.8445
train,train2,train_31945.wav,11.0,4.362375,4.962375
train,train2,train_31946.wav,33.0,1.9805,7.5005
train,train2,train_31947.wav,5.0,1.9124375,8.0724375
train,train2,train_31948.wav,34.0,2.0931875,5.7931875
train,train2,train_31949.wav,14.0,0.00325,9.997
train,train2,train_31950.wav,13.0,2.982875,9.382875
train,train2,train_31951.wav,40.0,0.0005,9.99425
train,train2,train_31952.wav,39.0,4.291625,9.731625
train,train2,train_31953.wav,11.0,0.0841875,9.9841875
train,train2,train_31954.wav,25.0,2.4945,7.3345
train,train2,train_31955.wav,4.0,1.126625,4.106625
train,train2,train_31956.wav,18.0,0.0015625,9.9953125
train,train2,train_31957.wav,40.0,0.0038125,9.9975625
train,train2,train_31958.wav,8.0,0.00025,9.994
train,train2,train_31959.wav,40.0,3.9430625,9.0230625
train,train2,train_31960.wav,30.0,1.0430625,7.2030625
train,train2,train_31961.wav,1.0,0.0055,9.99925
train,train2,train_31962.wav,11.0,0.7873125,1.7873125
train,train2,train_31963.wav,21.0,2.815875,9.355875
train,train2,train_31964.wav,6.0,5.726625,8.006625
train,train2,train_31965.wav,26.0,3.1544375,5.0144375
train,train2,train_31966.wav,10.0,1.1719375,2.3119375
train,train2,train_31967.wav,10.0,3.2618125,7.0618125
train,train2,train_31968.wav,39.0,0.90125,1.50125
train,train2,train_31969.wav,30.0,1.7123125,6.3123125
train,train2,train_31970.wav,13.0,8.9431875,9.6431875
train,train2,train_31971.wav,17.0,0.0035,9.99725
train,train2,train_31972.wav,4.0,1.8758125,2.6558125
train,train2,train_31973.wav,18.0,0.543,9.963
train,train2,train_31974.wav,23.0,8.2518125,9.3918125
train,train2,train_31975.wav,17.0,1.5169375,8.7769375
train,train2,train_31976.wav,15.0,2.729125,4.229125
train,train2,train_31977.wav,2.0,0.00175,9.9955
train,train2,train_31978.wav,1.0,0.0045,9.99825
train,train2,train_31979.wav,38.0,5.5729375,6.7729375
train,train2,train_31980.wav,2.0,3.566875,6.166875
train,train2,train_31981.wav,15.0,0.835875,1.995875
train,train2,train_31982.wav,10.0,0.077,8.077
train,train2,train_31983.wav,23.0,8.1225625,8.7825625
train,train2,train_31984.wav,35.0,1.6341875,8.4941875
train,train2,train_31985.wav,22.0,2.815875,9.615875
train,train2,train_31986.wav,6.0,0.001625,9.995375
train,train2,train_31987.wav,35.0,2.9640625,6.8240625
train,train2,train_31988.wav,29.0,1.9293125,3.4893125
train,train2,train_31989.wav,34.0,5.255125,7.575125
train,train2,train_31990.wav,40.0,5.6561875,9.0161875
train,train2,train_31991.wav,3.0,3.9155625,4.6355625
train,train2,train_31992.wav,3.0,4.0128125,4.9328125
train,train2,train_31993.wav,13.0,0.756625,8.436625
train,train2,train_31994.wav,30.0,0.0011875,9.9949375
train,train2,train_31995.wav,34.0,5.36125,8.08125
train,train2,train_31996.wav,3.0,8.65175,9.45175
train,train2,train_31997.wav,0.0,4.2203125,9.4403125
train,train2,train_31998.wav,34.0,6.7069375,8.3469375
train,train2,train_31999.wav,34.0,2.1945625,8.6945625
train,train2,train_32000.wav,23.0,4.2120625,7.3520625
train,train2,train_32001.wav,35.0,0.9750625,1.7550625
train,train2,train_32002.wav,9.0,0.551875,9.631875
train,train2,train_32003.wav,34.0,5.074375,8.114375
train,train2,train_32004.wav,10.0,1.985125,9.365125
train,train2,train_32005.wav,3.0,3.694125,5.074125
train,train2,train_32006.wav,24.0,1.7905625,3.7705625
train,train2,train_32007.wav,22.0,0.000375,9.994125
train,train2,train_32008.wav,22.0,0.000625,9.994375
train,train2,train_32009.wav,33.0,6.0591875,6.3791875
train,train2,train_32010.wav,1.0,1.5310625,9.5110625
train,train2,train_32011.wav,28.0,0.0009375,9.9946875
train,train2,train_32012.wav,39.0,5.128875,5.668875
train,train2,train_32013.wav,0.0,0.005125,9.998875
train,train2,train_32014.wav,38.0,0.9848125,7.5048125
train,train2,train_32015.wav,25.0,5.0465,6.2465
train,train2,train_32016.wav,32.0,6.8054375,9.1854375
train,train2,train_32017.wav,35.0,8.1975,8.5975
train,train2,train_32018.wav,20.0,0.9634375,9.7634375
train,train2,train_32019.wav,25.0,1.090375,3.670375
train,train2,train_32020.wav,15.0,3.1733125,4.9533125
train,train2,train_32021.wav,34.0,1.6855625,6.7055625
train,train2,train_32022.wav,32.0,1.8109375,7.8109375
train,train2,train_32023.wav,10.0,5.7871875,7.7071875
train,train2,train_32024.wav,33.0,4.026875,8.646875
train,train2,train_32025.wav,33.0,5.772375,6.572375
train,train2,train_32026.wav,20.0,1.5865625,6.8665625
train,train2,train_32027.wav,20.0,0.0001875,9.9939375
train,train2,train_32028.wav,1.0,1.1355625,8.2755625
train,train2,train_32029.wav,2.0,8.1021875,9.0421875
train,train2,train_32030.wav,12.0,6.56225,8.06225
train,train2,train_32031.wav,25.0,1.8929375,3.9929375
train,train2,train_32032.wav,23.0,6.261875,6.821875
train,train2,train_32033.wav,0.0,3.4081875,6.8681875
train,train2,train_32034.wav,38.0,0.68,9.36
train,train2,train_32035.wav,27.0,0.0044375,9.9981875
train,train2,train_32036.wav,16.0,3.2113125,3.5513125
train,train2,train_32037.wav,18.0,0.460375,9.360375
train,train2,train_32038.wav,40.0,2.81325,7.79325
train,train2,train_32039.wav,11.0,2.881375,3.681375
train,train2,train_32040.wav,4.0,0.590125,1.310125
train,train2,train_32041.wav,25.0,1.2361875,1.8361875
train,train2,train_32042.wav,24.0,0.0038125,9.9975625
train,train2,train_32043.wav,39.0,5.2673125,9.9073125
train,train2,train_32044.wav,28.0,0.004375,9.998125
train,train2,train_32045.wav,1.0,0.0014375,9.9951875
train,train2,train_32046.wav,36.0,7.2028125,8.8028125
train,train2,train_32047.wav,1.0,3.09075,9.39075
train,train2,train_32048.wav,7.0,0.005125,9.998875
train,train2,train_32049.wav,6.0,4.6095,9.5295
train,train2,train_32050.wav,3.0,0.1434375,1.7234375
train,train2,train_32051.wav,6.0,1.635,5.735
train,train2,train_32052.wav,10.0,0.6695,1.5695
train,train2,train_32053.wav,29.0,8.5086875,9.8486875
train,train2,train_32054.wav,21.0,1.66925,5.46925
train,train2,train_32055.wav,11.0,1.9721875,2.9721875
train,train2,train_32056.wav,28.0,8.7855,9.9655
train,train2,train_32057.wav,31.0,3.8819375,4.6419375
train,train2,train_32058.wav,27.0,2.734875,6.914875
train,train2,train_32059.wav,27.0,3.288125,4.288125
train,train2,train_32060.wav,10.0,7.163,7.923
train,train2,train_32061.wav,29.0,6.1689375,7.1889375
train,train2,train_32062.wav,23.0,2.7568125,8.7568125
train,train2,train_32063.wav,22.0,2.246,8.606
train,train2,train_32064.wav,20.0,0.63175,8.33175
train,train2,train_32065.wav,32.0,1.15175,7.95175
train,train2,train_32066.wav,40.0,0.0059375,9.9996875
train,train2,train_32067.wav,3.0,4.1646875,7.7846875
train,train2,train_32068.wav,6.0,0.0683125,9.9283125
train,train2,train_32069.wav,30.0,5.42075,6.26075
train,train2,train_32070.wav,19.0,6.7478125,9.5478125
train,train2,train_32071.wav,17.0,0.78425,6.48425
train,train2,train_32072.wav,18.0,0.003,9.99675
train,train2,train_32073.wav,30.0,2.672875,7.532875
train,train2,train_32074.wav,6.0,3.3845,9.1645
train,train2,train_32075.wav,5.0,0.0029375,9.9966875
train,train2,train_32076.wav,35.0,2.4379375,8.9379375
train,train2,train_32077.wav,37.0,2.4909375,9.0909375
train,train2,train_32078.wav,22.0,0.29475,3.99475
train,train2,train_32079.wav,40.0,3.711,6.191
train,train2,train_32080.wav,36.0,1.314,4.094
train,train2,train_32081.wav,37.0,1.6549375,7.6749375
train,train2,train_32082.wav,39.0,4.5014375,5.3414375
train,train2,train_32083.wav,1.0,0.003,9.99675
train,train2,train_32084.wav,9.0,0.4145625,9.1145625
train,train2,train_32085.wav,4.0,7.8221875,8.4821875
train,train2,train_32086.wav,32.0,6.9966875,9.5166875
train,train2,train_32087.wav,18.0,0.041,8.201
train,train2,train_32088.wav,12.0,2.34625,3.74625
train,train2,train_32089.wav,16.0,0.41375,0.61375
train,train2,train_32090.wav,30.0,0.0046875,9.9984375
train,train2,train_32091.wav,3.0,2.0126875,3.5726875
train,train2,train_32092.wav,15.0,2.398875,5.118875
train,train2,train_32093.wav,20.0,6.8640625,8.6440625
train,train2,train_32094.wav,22.0,0.8138125,7.7138125
train,train2,train_32095.wav,8.0,3.24375,3.86375
train,train2,train_32096.wav,29.0,6.8983125,8.1783125
train,train2,train_32097.wav,37.0,3.439125,8.939125
train,train2,train_32098.wav,35.0,1.319375,4.619375
train,train2,train_32099.wav,32.0,0.3996875,1.5196875
train,train2,train_32100.wav,15.0,0.0049375,9.9986875
train,train2,train_32101.wav,35.0,9.090125,9.690125
train,train2,train_32102.wav,1.0,0.00425,9.998
train,train2,train_32103.wav,25.0,1.8299375,2.2699375
train,train2,train_32104.wav,35.0,3.00075,3.40075
train,train2,train_32105.wav,36.0,3.344625,3.884625
train,train2,train_32106.wav,28.0,0.0034375,9.9971875
train,train2,train_32107.wav,30.0,8.504125,9.304125
train,train2,train_32108.wav,32.0,0.0043125,9.9980625
train,train2,train_32109.wav,1.0,0.23325,3.81325
train,train2,train_32110.wav,35.0,0.91775,7.77775
train,train2,train_32111.wav,2.0,0.7411875,1.7211875
train,train2,train_32112.wav,4.0,4.706875,7.446875
train,train2,train_32113.wav,29.0,3.95475,5.91475
train,train2,train_32114.wav,6.0,0.00375,9.9975
train,train2,train_32115.wav,18.0,1.5764375,9.9164375
train,train2,train_32116.wav,15.0,6.1465,7.2465
train,train2,train_32117.wav,18.0,0.00375,9.9975
train,train2,train_32118.wav,20.0,0.8668125,3.3468125
train,train2,train_32119.wav,26.0,0.001125,9.994875
train,train2,train_32120.wav,40.0,0.513375,9.953375
train,train2,train_32121.wav,39.0,5.425,8.865
train,train2,train_32122.wav,26.0,6.2741875,8.3541875
train,train2,train_32123.wav,14.0,0.4009375,4.4009375
train,train2,train_32124.wav,13.0,7.86625,9.12625
train,train2,train_32125.wav,25.0,2.8191875,4.7791875
train,train2,train_32126.wav,17.0,0.0033125,9.9970625
train,train2,train_32127.wav,4.0,4.6209375,7.6809375
train,train2,train_32128.wav,38.0,1.2406875,2.3206875
train,train2,train_32129.wav,39.0,4.4178125,6.3578125
train,train2,train_32130.wav,7.0,3.2049375,8.6649375
train,train2,train_32131.wav,6.0,0.0026875,9.9964375
train,train2,train_32132.wav,11.0,8.13875,8.59875
train,train2,train_32133.wav,18.0,4.1545,7.3745
train,train2,train_32134.wav,32.0,5.535875,9.935875
train,train2,train_32135.wav,4.0,8.6004375,9.1204375
train,train2,train_32136.wav,39.0,9.2608125,9.9208125
train,train2,train_32137.wav,14.0,2.7525,9.2325
train,train2,train_32138.wav,10.0,9.07175,9.61175
train,train2,train_32139.wav,32.0,5.8855,7.3855
train,train2,train_32140.wav,38.0,2.1985625,3.4785625
train,train2,train_32141.wav,10.0,5.9228125,7.4028125
train,train2,train_32142.wav,0.0,0.00325,9.997
train,train2,train_32143.wav,0.0,0.20975,9.78975
train,train2,train_32144.wav,35.0,1.221125,1.621125
train,train2,train_32145.wav,13.0,2.0045625,9.5045625
train,train2,train_32146.wav,23.0,2.4069375,8.9669375
train,train2,train_32147.wav,31.0,0.7764375,8.4964375
train,train2,train_32148.wav,32.0,1.136625,3.756625
train,train2,train_32149.wav,25.0,5.081375,9.281375
train,train2,train_32150.wav,2.0,0.0049375,9.9986875
train,train2,train_32151.wav,5.0,2.67675,7.31675
train,train2,train_32152.wav,36.0,1.6638125,2.8638125
train,train2,train_32153.wav,3.0,1.548875,6.888875
train,train2,train_32154.wav,40.0,0.0005,9.99425
train,train2,train_32155.wav,25.0,0.003125,9.996875
train,train2,train_32156.wav,17.0,4.1035625,8.7035625
train,train2,train_32157.wav,35.0,3.7221875,5.0821875
train,train2,train_32158.wav,34.0,1.8176875,5.8776875
train,train2,train_32159.wav,39.0,4.3710625,9.7910625
train,train2,train_32160.wav,21.0,0.00425,9.98425
train,train2,train_32161.wav,20.0,0.2544375,9.3544375
train,train2,train_32162.wav,28.0,4.85725,5.31725
train,train2,train_32163.wav,37.0,7.295375,8.355375
train,train2,train_32164.wav,40.0,1.7845625,9.0445625
train,train2,train_32165.wav,18.0,0.3231875,9.9231875
train,train2,train_32166.wav,39.0,3.8409375,5.5409375
train,train2,train_32167.wav,17.0,0.0061875,9.9999375
train,train2,train_32168.wav,12.0,1.2135625,4.5935625
train,train2,train_32169.wav,16.0,4.5113125,5.3513125
train,train2,train_32170.wav,2.0,0.0041875,9.9979375
train,train2,train_32171.wav,40.0,1.45125,7.45125
train,train2,train_32172.wav,5.0,0.0048125,9.9985625
train,train2,train_32173.wav,11.0,8.8605625,9.6605625
train,train2,train_32174.wav,33.0,6.5365,6.7365
train,train2,train_32175.wav,38.0,5.29625,7.97625
train,train2,train_32176.wav,2.0,3.9740625,9.3740625
train,train2,train_32177.wav,21.0,4.7883125,5.8483125
train,train2,train_32178.wav,12.0,1.3888125,3.4288125
train,train2,train_32179.wav,0.0,0.2516875,9.8516875
train,train2,train_32180.wav,35.0,8.492625,9.172625
train,train2,train_32181.wav,39.0,1.4399375,7.2399375
train,train2,train_32182.wav,36.0,0.330125,6.470125
train,train2,train_32183.wav,28.0,0.0023125,9.9960625
train,train2,train_32184.wav,4.0,0.51025,2.91025
train,train2,train_32185.wav,17.0,2.3183125,6.3583125
train,train2,train_32186.wav,29.0,3.9015,9.5815
train,train2,train_32187.wav,18.0,1.217875,9.957875
train,train2,train_32188.wav,13.0,0.547125,9.987125
train,train2,train_32189.wav,17.0,0.000875,9.994625
train,train2,train_32190.wav,6.0,2.6268125,7.8468125
